,Weight,Transport_Mode,Fare,Origin_Location,Origin_pincode,Destination_Location,Destination_pincode,Distance,Mode
719,10.5,Surface,463.0,Kolkata,700001,Itanagar,791111,1868.0,2
720,20.5,Air,3405.0,Kolkata,700001,Dispur,781005,1100.0,1
721,20.5,Surface,840.98,Kolkata,700001,Dispur,781005,1100.0,2
722,20.5,Air,2749.0,Kolkata,700001,Patna,800001,582.0,1
723,20.5,Surface,748.9,Kolkata,700001,Patna,800001,582.0,2
724,20.5,Air,2749.0,Kolkata,700001,Raipur,492001,1100.0,1
725,20.5,Surface,696.92,Kolkata,700001,Raipur,492001,1100.0,2
726,10.5,Air,1429.0,Kolkata,700001,Panaji,403001,1900.0,1
727,10.5,Surface,435.7,Kolkata,700001,Panaji,403001,1900.0,2
728,10.5,Air,1429.0,Kolkata,700001,Gandhinagar,382010,1800.0,1
729,10.5,Surface,435.7,Kolkata,700001,Gandhinagar,382010,1800.0,2
730,10.5,Air,1429.0,Kolkata,700001,Ahmedabad,380001,1800.0,1
731,10.5,Surface,435.7,Kolkata,700001,Ahmedabad,380001,1800.0,2
732,10.5,Air,1429.0,Kolkata,700001,Chandigarh,160017,1800.0,1
733,10.5,Surface,432.18,Kolkata,700001,Chandigarh,160017,1800.0,2
734,5.5,Air,864.38,Kolkata,700001,Shimla,171001,1800.0,1
735,5.5,Surface,373.02,Kolkata,700001,Shimla,171001,1800.0,2
736,5.5,Air,726.13,Kolkata,700001,Ranchi,834001,400.0,1
737,5.5,Surface,307.66,Kolkata,700001,Ranchi,834001,400.0,2
738,5.5,Air,692.0,Kolkata,700001,Bengaluru,560001,1800.0,1
739,5.5,Surface,284.9,Kolkata,700001,Bengaluru,560001,1800.0,2
740,5.5,Air,864.38,Kolkata,700001,Thiruvananthapuram,695001,2200.0,1
741,5.5,Surface,377.96,Kolkata,700001,Thiruvananthapuram,695001,2200.0,2
742,5.5,Air,864.38,Kolkata,700001,Kozhikode,673001,2100.0,1
743,5.5,Surface,377.96,Kolkata,700001,Kozhikode,673001,2100.0,2
744,5.5,Air,769.0,Kolkata,700001,Bhopal,462001,1200.0,1
745,5.5,Surface,340.16,Kolkata,700001,Bhopal,462001,1200.0,2
746,15.5,Air,2089.0,Kolkata,700001,Indore,452001,1300.0,1
747,15.5,Surface,592.3,Kolkata,700001,Indore,452001,1300.0,2
748,15.5,Air,1872.0,Kolkata,700001,Mumbai,400001,1950.0,1
749,15.5,Surface,559.08,Kolkata,700001,Mumbai,400001,1950.0,2
750,15.5,Air,2089.0,Kolkata,700001,Pune,411001,1900.0,1
751,15.5,Surface,592.3,Kolkata,700001,Pune,411001,1900.0,2
752,15.5,Air,2089.0,Kolkata,700001,Nagpur,440001,1200.0,1
753,15.5,Surface,592.3,Kolkata,700001,Nagpur,440001,1200.0,2
754,15.5,Air,2585.0,Kolkata,700001,Shillong,793001,1600.0,1
755,15.5,Surface,804.28,Kolkata,700001,Shillong,793001,1600.0,2
756,6.5,Air,1011.38,Kolkata,700001,Aizawl,796001,2000.0,1
757,6.5,Surface,505.65,Kolkata,700001,Aizawl,796001,2000.0,2
758,6.5,Air,1011.38,Kolkata,700001,Kohima,797001,1700.0,1
759,6.5,Surface,426.76,Kolkata,700001,Kohima,797001,1700.0,2
760,6.5,Air,842.31,Kolkata,700001,Bhubaneswar,751001,400.0,1
761,6.5,Surface,345.24,Kolkata,700001,Bhubaneswar,751001,400.0,2
762,6.5,Air,842.31,Kolkata,700001,Jaipur,302001,1500.0,1
763,6.5,Surface,345.24,Kolkata,700001,Jaipur,302001,1500.0,2
764,6.5,Air,842.31,Kolkata,700001,Kota,324001,1500.0,1
765,6.5,Surface,345.24,Kolkata,700001,Kota,324001,1500.0,2
766,1.0,Air,165.17,Kolkata,700001,Gangtok,737101,700.0,1
767,1.0,Surface,114.46,Kolkata,700001,Gangtok,737101,700.0,2
768,1.0,Air,134.94,Kolkata,700001,Chennai,600001,1800.0,1
769,1.0,Surface,93.22,Kolkata,700001,Chennai,600001,1800.0,2
770,1.0,Air,151.0,Kolkata,700001,Coimbatore,641001,2100.0,1
771,1.0,Surface,95.58,Kolkata,700001,Coimbatore,641001,2100.0,2
772,1.0,Air,151.0,Kolkata,700001,Hyderabad,500001,1500.0,1
773,1.0,Surface,95.58,Kolkata,700001,Hyderabad,500001,1500.0,2
774,1.0,Air,165.17,Kolkata,700001,Agartala,799001,1600.0,1
775,1.0,Surface,114.46,Kolkata,700001,Agartala,799001,1600.0,2
776,1.0,Air,151.0,Kolkata,700001,Lucknow,226001,1000.0,1
777,1.0,Surface,95.58,Kolkata,700001,Lucknow,226001,1000.0,2
778,2.0,Air,253.29,Kolkata,700001,Kanpur,208001,1000.0,1
779,2.0,Surface,164.02,Kolkata,700001,Kanpur,208001,1000.0,2
780,2.0,Air,253.29,Kolkata,700001,Varanasi,221001,700.0,1
781,2.0,Surface,164.02,Kolkata,700001,Varanasi,221001,700.0,2
782,2.0,Air,253.29,Kolkata,700001,Dehradun,248001,1200.0,1
783,2.0,Surface,164.02,Kolkata,700001,Dehradun,248001,1200.0,2
784,2.0,Air,253.29,Kolkata,700001,Gairsain,246455,1200.0,1
785,2.0,Surface,164.02,Kolkata,700001,Gairsain,246455,1200.0,2
786,2.0,Air,216.74,Kolkata,700001,New Delhi,110001,1450.0,1
787,2.0,Surface,145.14,Kolkata,700001,New Delhi,110001,1450.0,2
788,3.5,Air,403.32,Chandigarh,160017,Amaravati,522020,1743.0,1
789,10.0,Surface,367.68,Chandigarh,160017,Amaravati,522020,1743.0,2
790,7.0,Air,967.0,Chandigarh,160017,Visakhapatnam,530001,2236.0,1
791,7.0,Surface,357.02,Chandigarh,160017,Visakhapatnam,530001,2236.0,2
792,17.0,Air,2831.0,Chandigarh,160017,Itanagar,791111,2923.0,1
793,15.0,Surface,960.55,Chandigarh,160017,Itanagar,791111,2923.0,2
794,23.0,Air,3651.0,Chandigarh,160017,Dispur,781005,2236.0,1
795,4.0,Surface,320.62,Chandigarh,160017,Dispur,781005,2236.0,2
796,1.0,Air,151.0,Chandigarh,160017,Patna,800001,1151.0,1
797,1.0,Surface,95.58,Chandigarh,160017,Patna,800001,1151.0,2
798,1.0,Air,151.0,Chandigarh,160017,Raipur,492001,1289.0,1
799,1.0,Surface,95.58,Chandigarh,160017,Raipur,492001,1289.0,2
800,1.0,Air,151.0,Chandigarh,160017,Panaji,403001,1829.0,1
801,1.0,Surface,95.58,Chandigarh,160017,Panaji,403001,1829.0,2
802,1.0,Air,151.0,Chandigarh,160017,Gandhinagar,382010,1151.0,1
803,1.0,Surface,95.58,Chandigarh,160017,Gandhinagar,382010,1151.0,2
804,2.0,Air,253.29,Chandigarh,160017,Ahmedabad,380001,932.0,1
805,2.0,Surface,164.02,Chandigarh,160017,Ahmedabad,380001,932.0,2
806,2.0,Air,273.17,Chandigarh,160017,Shimla,171001,113.0,1
807,2.0,Surface,174.64,Chandigarh,160017,Shimla,171001,113.0,2
808,2.0,Air,253.29,Chandigarh,160017,Ranchi,834001,1399.0,1
809,2.0,Surface,164.02,Chandigarh,160017,Ranchi,834001,1399.0,2
810,2.0,Air,253.29,Chandigarh,160017,Bengaluru,560001,2365.0,1
811,2.5,Surface,198.24,Chandigarh,160017,Bengaluru,560001,2365.0,2
812,2.5,Air,327.17,Chandigarh,160017,Thiruvananthapuram,695001,3074.0,1
813,3.6,Surface,311.52,Chandigarh,160017,Thiruvananthapuram,695001,3074.0,2
814,3.5,Air,435.17,Chandigarh,160017,Kozhikode,673001,2904.0,1
815,3.0,Surface,289.1,Chandigarh,160017,Kozhikode,673001,2904.0,2
816,1.0,Air,151.0,Chandigarh,160017,Bhopal,462001,1057.0,1
817,1.0,Surface,95.58,Chandigarh,160017,Bhopal,462001,1057.0,2
818,1.0,Air,151.0,Chandigarh,160017,Indore,452001,1014.0,1
819,1.0,Surface,95.58,Chandigarh,160017,Indore,452001,1014.0,2
820,1.0,Air,151.0,Chandigarh,160017,Mumbai,400001,1660.0,1
821,1.0,Surface,95.58,Chandigarh,160017,Mumbai,400001,1660.0,2
822,1.0,Air,151.0,Chandigarh,160017,Pune,411001,1528.0,1
823,1.0,Surface,95.58,Chandigarh,160017,Pune,411001,1528.0,2
824,1.0,Air,151.0,Chandigarh,160017,Nagpur,440001,1216.0,1
825,1.0,Surface,95.58,Chandigarh,160017,Nagpur,440001,1216.0,2
826,3.0,Air,381.17,Chandigarh,160017,Shillong,793001,2436.0,1
827,3.0,Surface,289.1,Chandigarh,160017,Shillong,793001,2436.0,2
828,3.0,Air,381.17,Chandigarh,160017,Aizawl,796001,2461.0,1
829,3.0,Surface,289.1,Chandigarh,160017,Aizawl,796001,2461.0,2
830,3.0,Air,381.17,Chandigarh,160017,Kohima,797001,2194.0,1
831,3.0,Surface,289.1,Chandigarh,160017,Kohima,797001,2194.0,2
832,3.0,Air,353.31,Chandigarh,160017,Bhubaneswar,751001,1743.0,1
833,3.0,Surface,232.46,Chandigarh,160017,Bhubaneswar,751001,1743.0,2
834,3.0,Air,353.31,Chandigarh,160017,Jaipur,302001,507.0,1
835,3.0,Surface,228.92,Chandigarh,160017,Jaipur,302001,507.0,2
836,3.0,Air,353.31,Chandigarh,160017,Kota,324001,734.0,1
837,3.0,Surface,228.92,Chandigarh,160017,Kota,324001,734.0,2
838,5.0,Air,790.88,Chandigarh,160017,Gangtok,737101,1727.0,1
839,5.0,Surface,320.62,Chandigarh,160017,Gangtok,737101,1727.0,2
840,5.0,Air,587.0,Chandigarh,160017,Chennai,600001,2179.0,1
841,5.0,Surface,356.36,Chandigarh,160017,Chennai,600001,2179.0,2
842,5.0,Air,587.0,Chandigarh,160017,Coimbatore,641001,2336.0,1
843,5.0,Surface,270.08,Chandigarh,160017,Coimbatore,641001,2336.0,2
844,5.0,Air,587.0,Chandigarh,160017,Hyderabad,500001,1620.0,1
845,5.0,Surface,289.12,Chandigarh,160017,Hyderabad,500001,1620.0,2
846,5.0,Air,790.88,Chandigarh,160017,Agartala,799001,3086.0,1
847,5.0,Surface,389.65,Chandigarh,160017,Agartala,799001,3086.0,2
848,5.0,Air,587.0,Chandigarh,160017,Lucknow,226001,729.0,1
849,5.0,Surface,270.02,Chandigarh,160017,Lucknow,226001,729.0,2
850,5.0,Air,587.0,Chandigarh,160017,Kanpur,208001,661.0,1
851,5.0,Surface,270.08,Chandigarh,160017,Kanpur,208001,661.0,2
852,5.0,Air,587.0,Chandigarh,160017,Varanasi,221001,840.0,1
853,4.0,Surface,270.08,Chandigarh,160017,Varanasi,221001,840.0,2
854,6.0,Air,784.22,Chandigarh,160017,Dehradun,248001,195.0,1
855,6.0,Surface,307.66,Chandigarh,160017,Dehradun,248001,195.0,2
856,6.0,Air,784.22,Chandigarh,160017,Gairsain,246001,305.0,1
857,6.0,Surface,383.2,Chandigarh,160017,Gairsain,246001,305.0,2
858,6.0,Air,784.22,Chandigarh,160017,Kolkata,700001,1600.0,1
859,6.0,Surface,307.66,Chandigarh,160017,Kolkata,700001,1600.0,2
860,6.0,Air,784.22,Chandigarh,160017,New Delhi,110001,245.0,1
861,6.0,Surface,307.66,Chandigarh,160017,New Delhi,110001,245.0,2
862,9.0,Air,1519.0,Shimla,171001,Amaravati,522020,1743.0,1
863,9.0,Surface,424.88,Shimla,171001,Amaravati,522020,1743.0,2
864,9.0,Air,1519.0,Shimla,171001,Visakhapatnam,530001,2236.0,1
865,9.0,Surface,424.88,Shimla,171001,Visakhapatnam,530001,2236.0,2
866,9.0,Air,1519.0,Shimla,171001,Itanagar,791111,2923.0,1
867,9.0,Surface,424.88,Shimla,171001,Itanagar,791111,2923.0,2
868,9.0,Air,1519.0,Shimla,171001,Dispur,781005,2236.0,1
869,9.0,Surface,424.88,Shimla,171001,Dispur,781005,2236.0,2
870,9.0,Air,1519.0,Shimla,171001,Patna,800001,1151.0,1
871,9.0,Surface,424.88,Shimla,171001,Patna,800001,1151.0,2
872,11.0,Air,1847.0,Shimla,171001,Raipur,492001,1289.0,1
873,11.0,Surface,463.0,Shimla,171001,Raipur,492001,1289.0,2
874,12.0,Air,2011.0,Shimla,171001,Panaji,403001,1829.0,1
875,13.0,Surface,535.78,Shimla,171001,Panaji,403001,1829.0,2
876,15.0,Air,2503.0,Shimla,171001,Gandhinagar,382010,677.0,1
877,15.5,Surface,635.98,Shimla,171001,Gandhinagar,382010,677.0,2
878,16.5,Air,2749.0,Shimla,171001,Ahmedabad,380001,507.0,1
879,14.0,Surface,569.18,Shimla,171001,Ahmedabad,380001,507.0,2
880,14.5,Air,2421.0,Shimla,171001,Chandigarh,160017,113.0,1
881,18.5,Surface,736.18,Shimla,171001,Chandigarh,160017,113.0,2
882,15.0,Air,2503.0,Shimla,171001,Ranchi,834001,1399.0,1
883,30.0,Surface,602.58,Shimla,171001,Ranchi,834001,1399.0,2
884,25.0,Air,4143.0,Shimla,171001,Bengaluru,560001,2365.0,1
885,28.0,Surface,1036.78,Shimla,171001,Bengaluru,560001,2365.0,2
886,14.0,Air,2339.0,Shimla,171001,Thiruvananthapuram,695001,2515.0,1
887,14.0,Surface,730.86,Shimla,171001,Thiruvananthapuram,695001,2515.0,2
888,14.0,Air,2339.0,Shimla,171001,Kozhikode,673001,2340.0,1
889,14.0,Surface,904.37,Shimla,171001,Kozhikode,673001,2340.0,2
890,15.0,Air,2503.0,Shimla,171001,Bhopal,462001,1057.0,1
891,15.0,Surface,960.55,Shimla,171001,Bhopal,462001,1057.0,2
892,12.0,Air,2011.0,Shimla,171001,Indore,452001,1014.0,1
893,14.0,Surface,569.18,Shimla,171001,Indore,452001,1014.0,2
894,12.0,Air,2011.0,Shimla,171001,Mumbai,400001,1660.0,1
895,12.0,Surface,501.12,Shimla,171001,Mumbai,400001,1660.0,2
896,11.0,Air,1847.0,Shimla,171001,Pune,411001,1528.0,1
897,11.0,Surface,463.0,Shimla,171001,Pune,411001,1528.0,2
898,11.0,Air,1847.0,Shimla,171001,Nagpur,440001,1216.0,1
899,11.0,Surface,463.0,Shimla,171001,Nagpur,440001,1216.0,2
900,3.0,Air,381.17,Shimla,171001,Shillong,793001,2436.0,1
901,3.0,Surface,289.1,Shimla,171001,Shillong,793001,2436.0,2
902,5.0,Air,790.88,Shimla,171001,Aizawl,796001,2461.0,1
903,5.0,Surface,389.65,Shimla,171001,Aizawl,796001,2461.0,2
904,7.0,Air,1084.88,Shimla,171001,Kohima,797001,2194.0,1
905,7.0,Surface,426.76,Shimla,171001,Kohima,797001,2194.0,2
906,9.0,Air,1519.0,Shimla,171001,Bhubaneswar,751001,1743.0,1
907,9.0,Surface,424.88,Shimla,171001,Bhubaneswar,751001,1743.0,2
908,11.0,Air,1847.0,Shimla,171001,Jaipur,302001,597.0,1
909,11.0,Surface,463.0,Shimla,171001,Jaipur,302001,597.0,2
910,13.0,Air,2175.0,Shimla,171001,Kota,324001,734.0,1
911,13.0,Surface,535.78,Shimla,171001,Kota,324001,734.0,2
912,17.0,Air,2831.0,Shimla,171001,Gangtok,737101,1187.0,1
913,17.0,Surface,804.28,Shimla,171001,Gangtok,737101,1187.0,2
914,19.0,Air,3159.0,Shimla,171001,Chennai,600001,2179.0,1
915,19.0,Surface,804.28,Shimla,171001,Chennai,600001,2179.0,2
916,23.0,Air,3815.0,Shimla,171001,Coimbatore,641001,2336.0,1
917,23.0,Surface,869.78,Shimla,171001,Coimbatore,641001,2336.0,2
918,26.0,Air,4613.68,Shimla,171001,Hyderabad,500001,1620.0,1
919,26.0,Surface,1022.08,Shimla,171001,Hyderabad,500001,1620.0,2
920,29.0,Air,5161.12,Shimla,171001,Agartala,799001,3086.0,1
921,29.0,Surface,1130.98,Shimla,171001,Agartala,799001,3086.0,2
922,29.0,Air,5161.12,Shimla,171001,Lucknow,226001,729.0,1
923,31.0,Surface,1859.63,Shimla,171001,Lucknow,226001,729.0,2
924,31.0,Air,5514.08,Shimla,171001,Kanpur,208001,661.0,1
925,30.0,Surface,1103.58,Shimla,171001,Kanpur,208001,661.0,2
926,30.0,Air,5337.6,Shimla,171001,Varanasi,221001,840.0,1
927,30.0,Surface,1103.58,Shimla,171001,Varanasi,221001,840.0,2
928,20.0,Air,3323.0,Shimla,171001,Dehradun,248001,195.0,1
929,20.0,Surface,769.58,Shimla,171001,Dehradun,248001,195.0,2
930,20.0,Air,3323.0,Shimla,171001,Gairsain,246001,305.0,1
931,20.0,Surface,1241.65,Shimla,171001,Gairsain,246001,305.0,2
932,11.0,Air,1847.0,Shimla,171001,Kolkata,700001,1600.0,1
933,11.0,Surface,463.0,Shimla,171001,Kolkata,700001,1600.0,2
934,15.0,Air,2503.0,Shimla,171001,New Delhi,110001,245.0,1
935,22.0,Surface,836.38,Shimla,171001,New Delhi,110001,245.0,2
936,1.0,Air,175.0,Gairsain,246428,Amaravati,522020,1452.0,1
937,1.0,Surface,153.27,Gairsain,246428,Amaravati,522020,1452.0,2
938,2.0,Air,253.29,Gairsain,246428,Visakhapatnam,530001,1925.0,1
939,2.0,Surface,164.02,Gairsain,246428,Visakhapatnam,530001,1925.0,2
940,3.0,Air,381.17,Gairsain,246428,Itanagar,791111,1814.0,1
941,3.0,Surface,289.1,Gairsain,246428,Itanagar,791111,1814.0,2
942,4.0,Air,489.17,Gairsain,246428,Dispur,781005,1592.0,1
943,4.0,Surface,376.42,Gairsain,246428,Dispur,781005,1592.0,2
944,5.0,Air,703.0,Gairsain,246428,Patna,800001,1010.0,1
945,5.0,Surface,353.45,Gairsain,246428,Patna,800001,1010.0,2
946,6.0,Air,835.0,Gairsain,246428,Raipur,492001,1182.0,1
947,6.0,Surface,405.69,Gairsain,246428,Raipur,492001,1182.0,2
948,7.0,Air,967.0,Gairsain,246428,Panaji,403001,1832.0,1
949,7.0,Surface,457.93,Gairsain,246428,Panaji,403001,1832.0,2
950,8.0,Air,1293.43,Gairsain,246428,Gandhinagar,382010,932.0,1
951,8.0,Surface,574.85,Gairsain,246428,Gandhinagar,382010,932.0,2
952,9.0,Air,1231.0,Gairsain,246428,Ahmedabad,380001,932.0,1
953,9.0,Surface,562.41,Gairsain,246428,Ahmedabad,380001,932.0,2
954,10.0,Air,1601.51,Gairsain,246428,Chandigarh,160017,246.0,1
955,10.0,Surface,711.54,Gairsain,246428,Chandigarh,160017,246.0,2
956,10.0,Air,1683.0,Gairsain,246428,Shimla,171001,342.0,1
957,10.0,Surface,900.34,Gairsain,246428,Shimla,171001,342.0,2
958,9.0,Air,1231.0,Gairsain,246428,Ranchi,834001,1135.0,1
959,9.0,Surface,562.41,Gairsain,246428,Ranchi,834001,1135.0,2
960,8.0,Air,1099.0,Gairsain,246428,Bengaluru,560001,1750.0,1
961,8.0,Surface,510.17,Gairsain,246428,Bengaluru,560001,1750.0,2
